text,label,seed
sorry ive put my head in these people so im lost my business,0,nope ive lost my trust in these people and theyve lost my business
got my 10 cm test pass very and,4,got my 10 day free pass very cool
check the damn crappy petrol gauge and someone say the wreck maybe its time i retool fellas,0,still the same crappy zero service ca  someone say train wreck maybe its time to retool fellas
young... delish,3,great gyros delish
food is also so much too warm and makes cold clothes soggy,1,food is only so so too greasy and makes the buns soggy
the signature mama all the same this is a great place or matter its much slice into,3,yum signature mama all the way this is a great place no matter how you slice it
ehstaff is friendly very little should have from on menu except honey box no bees must then be in harvest,2,ehstaff is friendly very little to choose from on menu 0 honey means no bees must all be at lux
delicious strawberry pear and water or a touch some sweet live music comfortable,3,delicious prickly pear and boysenberry although a little too sweet  live music  comfortable
never will go of she was so hard to even put the car up,0,never will go again food was so nasty didnt  even put the flag up
sex throws a quinsential hole in the backside but the food is definitely that great as is the beers,3,this a a quinsential hole in the wall but the food is really really goid as are the beers
daniel actually got sick after breakfast,0,we both got sick after breakfast
we finally earned our job back,1,we finally got our deposit back
then finely dice your jalepenos in your cream all too badly as any where i wasnt spicy,2,opinion finely dice your jalepenos in your cream cheese too big of slices and it wasnt spicy
bad food and slow service chili food exchanged and burgers got put in middle,0,bad food and slow service chili was luke warm burgers were raw in middle
fried tamales fast car prices,3,great tamales fast food prices
bad times when big burn chili was luke warm burgers were raw and middle,0,bad food and slow service chili was luke warm burgers were raw in middle
very expensive cost just your,1,very expensive and just ok
decorate your office nps you cook food cleanliness is your good value,0,clean your bathroom  nps  you sell food cleanliness is a good thing
food delivered consistently good... service great...,4,food is consistently good  good service great sushi
the,0,closed
the food was good n healthy a little from abundance for larger portions,2,the food was fresh n healthy a little over priced for the portions
